#datatype measurement,dateTime,long,tag
record,time,val,hostNode
es-cluster_health_status,1718792447000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718792507000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718792567000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718792627000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718792687000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718792747000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718792807000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718792867000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718792927000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718792987000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793047000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793107000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793167000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793227000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793287000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793347000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793407000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793467000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793527000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793587000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793647000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793707000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793767000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793827000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793887000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718793947000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794007000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794067000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794127000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794187000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794247000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794307000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794367000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794427000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794487000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794547000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794607000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794667000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794727000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794787000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794847000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794907000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718794967000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795027000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795087000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795147000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795207000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795267000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795327000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795387000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795447000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795507000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795567000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795627000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795687000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795747000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795807000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795867000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795927000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718795987000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718796047000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718796107000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718796167000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718796227000000000,0,es-master-paid1-es7-1-1b
